# BUSCO version is: 5.4.2 
# The lineage dataset is: arthropoda_odb10 (Creation date: 2020-09-10, number of genomes: 90, number of BUSCOs: 1013)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
103479at6656	Complete	AgamP4_2R:29112920-29113931	207.5	186	https://www.orthodb.org/v10?query=103479at6656	protein unc-50 homolog
103590at6656	Complete	AgamP4_X:9831845-9833440	233.7	239	https://www.orthodb.org/v10?query=103590at6656	rabenosyn-5
103747at6656	Complete	AgamP4_3R:19121512-19123176	492.8	413	https://www.orthodb.org/v10?query=103747at6656	Stress-activated map kinase-interacting protein 1
103749at6656	Complete	AgamP4_2L:14029962-14035090	426.0	360	https://www.orthodb.org/v10?query=103749at6656	WD40-repeat-containing domain
103752at6656	Complete	AgamP4_2L:32192018-32193763	444.7	333	https://www.orthodb.org/v10?query=103752at6656	COP9 signalosome complex subunit 3
103908at6656	Complete	AgamP4_3L:39764271-39765690	428.7	298	https://www.orthodb.org/v10?query=103908at6656	Eukaryotic translation initiation factor 3 subunit M
103914at6656	Complete	AgamP4_2L:43020309-43028069	328.0	290	https://www.orthodb.org/v10?query=103914at6656	carnosine N-methyltransferase
104063at6656	Complete	AgamP4_3L:7937006-7938308	247.4	199	https://www.orthodb.org/v10?query=104063at6656	39S ribosomal protein L39, mitochondrial
104122at6656	Complete	AgamP4_2L:17803627-17804280	157.6	108	https://www.orthodb.org/v10?query=104122at6656	Mediator of RNA polymerase II transcription subunit 20
104198at6656	Complete	AgamP4_2L:26902954-26904319	174.2	115	https://www.orthodb.org/v10?query=104198at6656	nuclear migration protein nudC
104410at6656	Complete	AgamP4_2R:29839432-29840470	353.3	243	https://www.orthodb.org/v10?query=104410at6656	Eukaryotic translation initiation factor 3 subunit F
104588at6656	Duplicated	AgamP4_3R:49929529-49930677	245.6	222	https://www.orthodb.org/v10?query=104588at6656	protein RTF2 homolog
104588at6656	Duplicated	AgamP4_UNKN:23676275-23677423	245.6	222	https://www.orthodb.org/v10?query=104588at6656	protein RTF2 homolog
104595at6656	Complete	AgamP4_X:15720848-15722087	186.8	209	https://www.orthodb.org/v10?query=104595at6656	syntaxin-16
104604at6656	Complete	AgamP4_3L:5547078-5568147	324.9	310	https://www.orthodb.org/v10?query=104604at6656	activator of 90 kDa heat shock protein ATPase homolog 1
104769at6656	Complete	AgamP4_2R:35839742-35841334	204.8	189	https://www.orthodb.org/v10?query=104769at6656	pinin
104898at6656	Complete	AgamP4_2R:43799159-43800165	162.2	188	https://www.orthodb.org/v10?query=104898at6656	dnaJ homolog subfamily C member 17
105000at6656	Complete	AgamP4_2L:49196816-49199662	225.9	165	https://www.orthodb.org/v10?query=105000at6656	ubiquinol-cytochrome-c reductase complex assembly factor 1
105099at6656	Complete	AgamP4_3R:4868811-4871619	174.2	242	https://www.orthodb.org/v10?query=105099at6656	putative neutral sphingomyelinase
105170at6656	Complete	AgamP4_2L:17834217-17837040	466.4	376	https://www.orthodb.org/v10?query=105170at6656	ADP-ribosylation factor GTPase-activating protein 2 isoform X1
105364at6656	Complete	AgamP4_3L:37739052-37742385	283.4	245	https://www.orthodb.org/v10?query=105364at6656	transcription initiation factor TFIID subunit 8
105457at6656	Complete	AgamP4_2R:30130649-30132121	226.2	402	https://www.orthodb.org/v10?query=105457at6656	something about silencing protein 10
105771at6656	Complete	AgamP4_3R:20189199-20190632	323.5	278	https://www.orthodb.org/v10?query=105771at6656	intraflagellar transport protein 57 homolog
105887at6656	Complete	AgamP4_X:8242342-8255646	127.3	125	https://www.orthodb.org/v10?query=105887at6656	Immunoglobulin-like domain
106116at6656	Complete	AgamP4_X:5134269-5135636	507.7	337	https://www.orthodb.org/v10?query=106116at6656	Mitochondrial import inner membrane translocase subunit TIM44
106126at6656	Complete	AgamP4_3L:21374379-21380588	365.9	262	https://www.orthodb.org/v10?query=106126at6656	GDP-fucose protein O-fucosyltransferase 1
106466at6656	Complete	AgamP4_3L:34626593-34628527	258.9	303	https://www.orthodb.org/v10?query=106466at6656	RNA-binding protein 28
106470at6656	Complete	AgamP4_2L:46871177-46880062	240.6	321	https://www.orthodb.org/v10?query=106470at6656	SPARC-related modular calcium-binding protein 1 isoform X1
106634at6656	Complete	AgamP4_3R:24679529-24681037	286.4	377	https://www.orthodb.org/v10?query=106634at6656	U3 small nucleolar RNA-associated protein 18 homolog
106639at6656	Complete	AgamP4_3R:30419040-30419933	264.8	165	https://www.orthodb.org/v10?query=106639at6656	Proteasome subunit beta type
106788at6656	Complete	AgamP4_2L:15373361-15374628	492.5	289	https://www.orthodb.org/v10?query=106788at6656	mitochondrial inner membrane protein OXA1L
106988at6656	Complete	AgamP4_2L:3065695-3066946	376.7	304	https://www.orthodb.org/v10?query=106988at6656	vacuolar protein-sorting-associated protein 36
107030at6656	Complete	AgamP4_3L:26880404-26890639	314.3	283	https://www.orthodb.org/v10?query=107030at6656	trafficking protein particle complex subunit 12
107139at6656	Complete	AgamP4_2R:31435553-31436607	248.4	204	https://www.orthodb.org/v10?query=107139at6656	ribosome production factor 2 homolog
107226at6656	Complete	AgamP4_3L:2318694-2322772	184.2	117	https://www.orthodb.org/v10?query=107226at6656	Arginyl-tRNA--protein transferase 1
107353at6656	Complete	AgamP4_3R:28123813-28125021	218.6	221	https://www.orthodb.org/v10?query=107353at6656	Hexosyltransferase
107427at6656	Complete	AgamP4_3R:37619760-37620624	260.9	173	https://www.orthodb.org/v10?query=107427at6656	YEATS domain-containing protein 4
107453at6656	Complete	AgamP4_2R:565975-567005	332.8	210	https://www.orthodb.org/v10?query=107453at6656	ER membrane protein complex subunit 2-like
107615at6656	Complete	AgamP4_2L:23605271-23606097	251.9	203	https://www.orthodb.org/v10?query=107615at6656	Mediator of RNA polymerase II transcription subunit 8
107802at6656	Complete	AgamP4_2L:8569430-8580292	307.6	222	https://www.orthodb.org/v10?query=107802at6656	serine-threonine kinase receptor-associated protein
107806at6656	Complete	AgamP4_2R:35195071-35197478	540.7	617	https://www.orthodb.org/v10?query=107806at6656	ESF1 homolog
107844at6656	Complete	AgamP4_2L:22057495-22066470	219.2	241	https://www.orthodb.org/v10?query=107844at6656	protein daughter of sevenless
108162at6656	Complete	AgamP4_3L:28372075-28373536	243.7	171	https://www.orthodb.org/v10?query=108162at6656	Eukaryotic translation initiation factor 3 subunit K
108207at6656	Complete	AgamP4_3R:2468324-2469191	392.2	207	https://www.orthodb.org/v10?query=108207at6656	ER membrane protein complex subunit 3
108240at6656	Complete	AgamP4_2R:43755586-43756234	211.0	141	https://www.orthodb.org/v10?query=108240at6656	NADH dehydrogenase 
108693at6656	Complete	AgamP4_2L:6194337-6195584	379.3	271	https://www.orthodb.org/v10?query=108693at6656	ankyrin repeat and MYND domain-containing protein 2
108702at6656	Complete	AgamP4_2L:34778778-34780545	366.1	252	https://www.orthodb.org/v10?query=108702at6656	Islet cell autoantigen 1
108705at6656	Complete	AgamP4_3R:19285947-19287405	389.8	388	https://www.orthodb.org/v10?query=108705at6656	crossover junction endonuclease MUS81
108808at6656	Complete	AgamP4_3R:35943471-35946261	260.8	189	https://www.orthodb.org/v10?query=108808at6656	beta-1,4-galactosyltransferase 7
109131at6656	Complete	AgamP4_2R:55845012-55845934	324.1	232	https://www.orthodb.org/v10?query=109131at6656	diphthine methyl ester synthase
109174at6656	Complete	AgamP4_3L:3870972-3872222	185.5	227	https://www.orthodb.org/v10?query=109174at6656	WD repeat-containing protein 74
109325at6656	Complete	AgamP4_2R:47973617-47974896	396.7	251	https://www.orthodb.org/v10?query=109325at6656	electron transfer flavoprotein subunit alpha, mitochondrial
109444at6656	Complete	AgamP4_2L:13244029-13246775	339.8	177	https://www.orthodb.org/v10?query=109444at6656	Ras-related protein Rab-3
109484at6656	Complete	AgamP4_3R:3990468-3992245	325.3	234	https://www.orthodb.org/v10?query=109484at6656	ribosome biogenesis protein NSA2 homolog
109562at6656	Complete	AgamP4_3L:1954588-1955757	441.7	301	https://www.orthodb.org/v10?query=109562at6656	DNA/RNA-binding protein KIN17
109664at6656	Complete	AgamP4_2R:16857782-16889696	258.3	132	https://www.orthodb.org/v10?query=109664at6656	POU domain protein
109724at6656	Complete	AgamP4_3R:9409724-9411327	339.2	248	https://www.orthodb.org/v10?query=109724at6656	Protein phosphatase methylesterase 1
109793at6656	Complete	AgamP4_3L:5560793-5568147	278.7	187	https://www.orthodb.org/v10?query=109793at6656	pre-mRNA-splicing factor Syf2
109919at6656	Complete	AgamP4_2L:12357142-12358847	270.0	331	https://www.orthodb.org/v10?query=109919at6656	translation initiation factor eIF-2B subunit gamma
109923at6656	Complete	AgamP4_X:11675753-11680404	381.2	325	https://www.orthodb.org/v10?query=109923at6656	39S ribosomal protein L38, mitochondrial
110129at6656	Complete	AgamP4_3R:37007019-37009401	204.3	131	https://www.orthodb.org/v10?query=110129at6656	28S ribosomal protein S7, mitochondrial
110504at6656	Complete	AgamP4_X:13860782-13861687	302.5	202	https://www.orthodb.org/v10?query=110504at6656	Vacuolar-sorting protein SNF8
110787at6656	Complete	AgamP4_2R:40796532-40800315	431.6	514	https://www.orthodb.org/v10?query=110787at6656	splicing factor, suppressor of white-apricot homolog isoform X1
110982at6656	Complete	AgamP4_3L:41102338-41104434	400.8	475	https://www.orthodb.org/v10?query=110982at6656	nuclear pore complex protein Nup85
111082at6656	Complete	AgamP4_2L:13502864-13504125	371.1	253	https://www.orthodb.org/v10?query=111082at6656	ubiquitin-like domain-containing CTD phosphatase 1
111153at6656	Complete	AgamP4_3L:10707770-10711038	380.2	296	https://www.orthodb.org/v10?query=111153at6656	tRNA pseudouridine synthase
111236at6656	Complete	AgamP4_X:5410286-5410927	284.7	172	https://www.orthodb.org/v10?query=111236at6656	SPARC
111239at6656	Complete	AgamP4_2R:47194553-47208609	227.2	162	https://www.orthodb.org/v10?query=111239at6656	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A
111545at6656	Complete	AgamP4_2L:45129596-45130688	316.2	158	https://www.orthodb.org/v10?query=111545at6656	MOB kinase activator-like 4
111851at6656	Complete	AgamP4_2R:57515831-57518859	433.2	577	https://www.orthodb.org/v10?query=111851at6656	PWI domain
112281at6656	Complete	AgamP4_2R:35614285-35627480	259.6	158	https://www.orthodb.org/v10?query=112281at6656	Chitin binding domain
112328at6656	Complete	AgamP4_3R:48063103-48064059	278.3	166	https://www.orthodb.org/v10?query=112328at6656	Mediator of RNA polymerase II transcription subunit 6
112360at6656	Complete	AgamP4_3L:28384043-28397541	338.3	263	https://www.orthodb.org/v10?query=112360at6656	Autophagy-related protein 3
112556at6656	Complete	AgamP4_X:13457283-13458633	315.9	248	https://www.orthodb.org/v10?query=112556at6656	Sin3 histone deacetylase corepressor complex component SDS3
112634at6656	Complete	AgamP4_3R:48533977-48534676	322.0	167	https://www.orthodb.org/v10?query=112634at6656	RNA polymerase, Rpb5, N-terminal
112645at6656	Complete	AgamP4_2R:57592776-57607837	317.6	164	https://www.orthodb.org/v10?query=112645at6656	ras-related protein Rab-11A
112759at6656	Complete	AgamP4_2R:38189138-38190230	277.6	183	https://www.orthodb.org/v10?query=112759at6656	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
113015at6656	Complete	AgamP4_3L:13486025-13510618	299.6	214	https://www.orthodb.org/v10?query=113015at6656	Autophagy protein 5
113300at6656	Fragmented	AgamP4_3R:44587245-44593302	207.5	133	https://www.orthodb.org/v10?query=113300at6656	probable dolichol-phosphate mannosyltransferase
113432at6656	Complete	AgamP4_2R:40782952-40790463	408.1	686	https://www.orthodb.org/v10?query=113432at6656	U3 small nucleolar RNA-associated protein 14 homolog A
113604at6656	Complete	AgamP4_2L:48629000-48629857	240.1	175	https://www.orthodb.org/v10?query=113604at6656	Ribosome assembly factor mrt4
113622at6656	Complete	AgamP4_2R:27877045-27882341	242.9	161	https://www.orthodb.org/v10?query=113622at6656	ribosomal RNA small subunit methyltransferase NEP1
113641at6656	Complete	AgamP4_3R:45767295-45769184	308.0	301	https://www.orthodb.org/v10?query=113641at6656	dnaJ homolog subfamily C member 21
113668at6656	Complete	AgamP4_3R:41532587-41534240	238.8	227	https://www.orthodb.org/v10?query=113668at6656	geranylgeranyl transferase type-2 subunit alpha
113713at6656	Complete	AgamP4_X:16763024-16764244	330.6	288	https://www.orthodb.org/v10?query=113713at6656	28S ribosomal protein S29, mitochondrial
113817at6656	Complete	AgamP4_2R:36288171-36289133	247.0	176	https://www.orthodb.org/v10?query=113817at6656	tetratricopeptide repeat protein 1
113818at6656	Complete	AgamP4_3R:36345619-36346585	322.8	197	https://www.orthodb.org/v10?query=113818at6656	Mitochondrial inner membrane protease ATP23
113865at6656	Complete	AgamP4_2R:26441955-26443081	282.6	177	https://www.orthodb.org/v10?query=113865at6656	cleavage and polyadenylation specificity factor subunit 4
113960at6656	Complete	AgamP4_2L:42953257-42954420	294.5	187	https://www.orthodb.org/v10?query=113960at6656	uracil phosphoribosyltransferase homolog
114019at6656	Complete	AgamP4_X:5748668-5749657	191.5	195	https://www.orthodb.org/v10?query=114019at6656	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6
114360at6656	Complete	AgamP4_X:2039272-2040566	268.1	204	https://www.orthodb.org/v10?query=114360at6656	zinc finger protein-like 1
114463at6656	Complete	AgamP4_3R:7163836-7166539	240.9	158	https://www.orthodb.org/v10?query=114463at6656	protein YIPF6
114609at6656	Complete	AgamP4_3R:8578751-8580614	222.7	156	https://www.orthodb.org/v10?query=114609at6656	programmed cell death protein 10
114738at6656	Complete	AgamP4_3R:174284-175337	333.3	215	https://www.orthodb.org/v10?query=114738at6656	Ribonuclease
114765at6656	Complete	AgamP4_2L:14187765-14189058	372.7	302	https://www.orthodb.org/v10?query=114765at6656	regulation of nuclear pre-mRNA domain-containing protein 1B
115001at6656	Complete	AgamP4_X:5488630-5491320	293.8	159	https://www.orthodb.org/v10?query=115001at6656	glucose-induced degradation protein 4 homolog
115208at6656	Complete	AgamP4_X:7695276-7697820	320.6	177	https://www.orthodb.org/v10?query=115208at6656	ras-related protein Rab-39B
115229at6656	Complete	AgamP4_2R:31944865-31945587	153.2	173	https://www.orthodb.org/v10?query=115229at6656	RWD domain-containing protein 1
115252at6656	Complete	AgamP4_3L:3009731-3011648	529.9	439	https://www.orthodb.org/v10?query=115252at6656	Rab proteins geranylgeranyltransferase component A
115256at6656	Complete	AgamP4_3R:50839488-50844732	231.8	181	https://www.orthodb.org/v10?query=115256at6656	Krueppel homolog 2
115462at6656	Complete	AgamP4_X:15543196-15548842	344.4	195	https://www.orthodb.org/v10?query=115462at6656	ras-related protein Rab-40C
115537at6656	Complete	AgamP4_3R:30910616-30912247	371.2	255	https://www.orthodb.org/v10?query=115537at6656	splicing factor 45
115841at6656	Complete	AgamP4_3R:47428386-47430880	344.0	196	https://www.orthodb.org/v10?query=115841at6656	thioredoxin-related transmembrane protein 2 homolog
115917at6656	Complete	AgamP4_X:18974432-18979388	413.6	282	https://www.orthodb.org/v10?query=115917at6656	serine--tRNA ligase, mitochondrial
115959at6656	Complete	AgamP4_3L:8972041-8982167	592.0	372	https://www.orthodb.org/v10?query=115959at6656	twinkle protein, mitochondrial
115986at6656	Complete	AgamP4_2R:16912076-16912882	171.6	176	https://www.orthodb.org/v10?query=115986at6656	exosome complex component RRP46
116117at6656	Complete	AgamP4_2L:46284488-46285196	314.9	166	https://www.orthodb.org/v10?query=116117at6656	Peptidyl-prolyl cis-trans isomerase
116401at6656	Complete	AgamP4_3L:2436837-2445548	284.6	245	https://www.orthodb.org/v10?query=116401at6656	translocating chain-associated membrane protein 1
116608at6656	Complete	AgamP4_3L:10411971-10413383	461.7	286	https://www.orthodb.org/v10?query=116608at6656	NADH dehydrogenase 
116688at6656	Complete	AgamP4_X:18329310-18330243	291.9	177	https://www.orthodb.org/v10?query=116688at6656	glucose-induced degradation protein 8 homolog
116804at6656	Complete	AgamP4_3L:17690417-17691166	80.8	110	https://www.orthodb.org/v10?query=116804at6656	GINS complex, subunit Psf3
116982at6656	Duplicated	AAAB01001548:70979-72364	305.3	283	https://www.orthodb.org/v10?query=116982at6656	angio-associated migratory cell protein
116982at6656	Duplicated	AgamP4_3L:23253341-23254726	305.2	283	https://www.orthodb.org/v10?query=116982at6656	angio-associated migratory cell protein
117173at6656	Complete	AgamP4_2R:58123047-58125207	401.1	340	https://www.orthodb.org/v10?query=117173at6656	kanadaptin
117335at6656	Complete	AgamP4_3L:6420503-6421393	394.5	206	https://www.orthodb.org/v10?query=117335at6656	transcriptional activator protein Pur-beta isoform X1
117399at6656	Complete	AgamP4_2L:7589762-7591079	362.6	246	https://www.orthodb.org/v10?query=117399at6656	prostaglandin E synthase 2
117413at6656	Complete	AgamP4_2R:34604478-34605806	205.8	258	https://www.orthodb.org/v10?query=117413at6656	Histone acetyltransferase type B catalytic subunit
117586at6656	Complete	AgamP4_2R:39449340-39450585	375.4	304	https://www.orthodb.org/v10?query=117586at6656	SET and MYND domain-containing protein 5
117742at6656	Complete	AgamP4_2R:56703769-56706752	252.3	193	https://www.orthodb.org/v10?query=117742at6656	SUMO-activating enzyme subunit 1
117811at6656	Complete	AgamP4_3R:19629686-19630376	148.3	136	https://www.orthodb.org/v10?query=117811at6656	COP9 signalosome complex subunit 8
117843at6656	Complete	AgamP4_X:2921037-2927377	192.6	154	https://www.orthodb.org/v10?query=117843at6656	methyltransferase-like protein 5
117947at6656	Complete	AgamP4_3L:37515952-37517439	369.8	255	https://www.orthodb.org/v10?query=117947at6656	nuclear inhibitor of protein phosphatase 1
118014at6656	Duplicated	AgamP4_3L:17985127-17985926	281.2	164	https://www.orthodb.org/v10?query=118014at6656	GrpE protein homolog
118014at6656	Duplicated	AgamP4_UNKN:27997304-27998093	270.8	161	https://www.orthodb.org/v10?query=118014at6656	GrpE protein homolog
118037at6656	Complete	AgamP4_2L:12157886-12159092	190.1	141	https://www.orthodb.org/v10?query=118037at6656	N-alpha-acetyltransferase 60
118496at6656	Complete	AgamP4_2R:9483752-9485041	253.1	159	https://www.orthodb.org/v10?query=118496at6656	EF-hand domain
118527at6656	Complete	AgamP4_2R:8779301-8780109	323.5	187	https://www.orthodb.org/v10?query=118527at6656	Proteasome subunit beta type
118761at6656	Complete	AgamP4_2R:27983822-27984478	295.0	171	https://www.orthodb.org/v10?query=118761at6656	Mediator of RNA polymerase II transcription subunit 7
118780at6656	Complete	AgamP4_3R:10592877-10596653	181.3	125	https://www.orthodb.org/v10?query=118780at6656	Probable ribosome biogenesis protein
118807at6656	Complete	AgamP4_3R:6001708-6002684	353.1	236	https://www.orthodb.org/v10?query=118807at6656	WD40-repeat-containing domain
118831at6656	Complete	AgamP4_2L:16847689-16855837	404.9	317	https://www.orthodb.org/v10?query=118831at6656	solute carrier family 35 member C2
118904at6656	Complete	AgamP4_3R:5810309-5811026	282.4	179	https://www.orthodb.org/v10?query=118904at6656	trafficking protein particle complex subunit 4
119012at6656	Missing
119144at6656	Complete	AgamP4_3R:28573965-28574989	288.7	205	https://www.orthodb.org/v10?query=119144at6656	zinc transporter ZIP9
119188at6656	Complete	AgamP4_2R:20953665-20955037	157.8	232	https://www.orthodb.org/v10?query=119188at6656	39S ribosomal protein L37, mitochondrial
119194at6656	Complete	AgamP4_2L:46195730-46203514	327.5	180	https://www.orthodb.org/v10?query=119194at6656	Golgi reassembly-stacking protein 2
119438at6656	Duplicated	AgamP4_2L:46275435-46276328	135.6	288	https://www.orthodb.org/v10?query=119438at6656	histone H4 transcription factor
119438at6656	Duplicated	AgamP4_2R:29612437-29614694	141.7	269	https://www.orthodb.org/v10?query=119438at6656	histone H4 transcription factor
119541at6656	Complete	AgamP4_2L:3580206-3583241	334.5	285	https://www.orthodb.org/v10?query=119541at6656	StAR-related lipid transfer protein 7, mitochondrial
119951at6656	Complete	AgamP4_UNKN:24915270-24916388	280.9	166	https://www.orthodb.org/v10?query=119951at6656	vesicle-trafficking protein SEC22b
120047at6656	Complete	AgamP4_2R:35978913-35979672	221.3	165	https://www.orthodb.org/v10?query=120047at6656	NAD(P)H-hydrate epimerase
120383at6656	Complete	AgamP4_X:13772002-13772771	197.7	145	https://www.orthodb.org/v10?query=120383at6656	39S ribosomal protein L32, mitochondrial
120445at6656	Complete	AgamP4_2L:47765987-47767303	350.3	247	https://www.orthodb.org/v10?query=120445at6656	putative methyltransferase C9orf114 homolog
120875at6656	Complete	AgamP4_2R:40439876-40441525	188.1	195	https://www.orthodb.org/v10?query=120875at6656	methyltransferase-like protein 9
120907at6656	Complete	AgamP4_3L:21520071-21520992	113.1	143	https://www.orthodb.org/v10?query=120907at6656	ER membrane protein complex subunit 10
120958at6656	Complete	AgamP4_2R:47546645-47547778	155.5	142	https://www.orthodb.org/v10?query=120958at6656	complement component 1 Q subcomponent-binding protein, mitochondrial
121002at6656	Duplicated	AgamP4_2R:31931582-31932496	216.1	173	https://www.orthodb.org/v10?query=121002at6656	cysteine and histidine-rich domain-containing protein
121002at6656	Duplicated	AgamP4_2R:31945816-31949300	249.9	215	https://www.orthodb.org/v10?query=121002at6656	cysteine and histidine-rich domain-containing protein
121220at6656	Duplicated	AAAB01000889:66153-68322	455.4	508	https://www.orthodb.org/v10?query=121220at6656	nucleoporin GLE1
121220at6656	Duplicated	AgamP4_3L:36085667-36087821	455.6	606	https://www.orthodb.org/v10?query=121220at6656	nucleoporin GLE1
121530at6656	Complete	AgamP4_2R:20277854-20278399	279.5	153	https://www.orthodb.org/v10?query=121530at6656	vacuolar protein sorting-associated protein 29
121558at6656	Complete	AgamP4_3L:36699696-36700352	209.3	125	https://www.orthodb.org/v10?query=121558at6656	39S ribosomal protein L21, mitochondrial
121847at6656	Complete	AgamP4_2L:28607941-28608817	211.3	187	https://www.orthodb.org/v10?query=121847at6656	Survival of motor neuron-related-splicing factor 30
121894at6656	Complete	AgamP4_2L:19966629-19971941	329.6	269	https://www.orthodb.org/v10?query=121894at6656	LETM1 domain-containing protein 1
122526at6656	Complete	AgamP4_2R:4840307-4842653	465.6	328	https://www.orthodb.org/v10?query=122526at6656	Serine proteases, trypsin domain
122665at6656	Complete	AgamP4_2L:17032719-17033960	425.3	280	https://www.orthodb.org/v10?query=122665at6656	26S proteasome non-ATPase regulatory subunit 4
122816at6656	Complete	AgamP4_2L:18310143-18311295	352.6	242	https://www.orthodb.org/v10?query=122816at6656	Nitric oxide synthase-interacting protein homolog
123035at6656	Complete	AgamP4_3L:13367955-13370168	240.9	157	https://www.orthodb.org/v10?query=123035at6656	Mediator of RNA polymerase II transcription subunit 18
123320at6656	Complete	AgamP4_2L:28577017-28581157	240.7	133	https://www.orthodb.org/v10?query=123320at6656	ubiquitin-conjugating enzyme E2 C
123409at6656	Complete	AgamP4_2L:25569146-25570458	295.2	181	https://www.orthodb.org/v10?query=123409at6656	GOLD domain
123631at6656	Complete	AgamP4_3R:1323719-1327672	121.4	98	https://www.orthodb.org/v10?query=123631at6656	Ankyrin repeat domain-containing protein 49
123672at6656	Complete	AgamP4_3L:36401759-36404206	239.2	184	https://www.orthodb.org/v10?query=123672at6656	Neuronal membrane glycoprotein M6-b
123790at6656	Complete	AgamP4_3L:31727161-31728246	213.0	126	https://www.orthodb.org/v10?query=123790at6656	protein unc-119 homolog
123793at6656	Complete	AgamP4_2R:56795553-56796197	182.6	154	https://www.orthodb.org/v10?query=123793at6656	probable 28S ribosomal protein S26, mitochondrial
123853at6656	Complete	AgamP4_2L:48890196-48897732	297.0	201	https://www.orthodb.org/v10?query=123853at6656	probable U2 small nuclear ribonucleoprotein A'
124174at6656	Complete	AgamP4_UNKN:466197-526472	238.8	155	https://www.orthodb.org/v10?query=124174at6656	Golgi apparatus membrane protein TVP23 homolog
124282at6656	Complete	AgamP4_2L:22424324-22425364	292.6	243	https://www.orthodb.org/v10?query=124282at6656	Queuosine salvage protein
124400at6656	Complete	AgamP4_2L:24042550-24043381	197.1	112	https://www.orthodb.org/v10?query=124400at6656	Ubiquitin-conjugating enzyme E2 J2
124452at6656	Complete	AgamP4_2L:14903722-14905009	239.4	211	https://www.orthodb.org/v10?query=124452at6656	post-GPI attachment to proteins factor 3
124628at6656	Complete	AgamP4_3L:11725018-11726018	104.9	164	https://www.orthodb.org/v10?query=124628at6656	peroxisome biogenesis factor 2
124707at6656	Complete	AgamP4_2L:16883434-16886423	461.2	525	https://www.orthodb.org/v10?query=124707at6656	transcription factor 25
124720at6656	Complete	AgamP4_2R:18375895-18377655	284.3	233	https://www.orthodb.org/v10?query=124720at6656	probable splicing factor, arginine/serine-rich 7
124730at6656	Complete	AgamP4_3L:18189233-18189980	232.1	154	https://www.orthodb.org/v10?query=124730at6656	Prefoldin subunit 3
124981at6656	Complete	AgamP4_2L:12149923-12152029	163.2	179	https://www.orthodb.org/v10?query=124981at6656	protein KTI12 homolog
125100at6656	Complete	AgamP4_3R:51754134-51755477	222.5	129	https://www.orthodb.org/v10?query=125100at6656	IDLSRF-like peptide
125127at6656	Complete	AgamP4_X:1944407-1945263	196.7	185	https://www.orthodb.org/v10?query=125127at6656	tubulin-folding cofactor B
125210at6656	Complete	AgamP4_3R:5663281-5663987	246.0	135	https://www.orthodb.org/v10?query=125210at6656	Ubiquitin-fold modifier-conjugating enzyme 1
125234at6656	Complete	AgamP4_3L:37465245-37476254	236.3	149	https://www.orthodb.org/v10?query=125234at6656	Trafficking protein particle complex subunit 5
125238at6656	Complete	AgamP4_2R:3394740-3395538	221.5	146	https://www.orthodb.org/v10?query=125238at6656	SPRY domain-containing protein 7
125414at6656	Complete	AgamP4_3R:34962465-34963073	294.2	160	https://www.orthodb.org/v10?query=125414at6656	rRNA-processing protein FCF1 homolog
125446at6656	Complete	AgamP4_2R:39447576-39453042	306.1	165	https://www.orthodb.org/v10?query=125446at6656	transmembrane emp24 domain-containing protein eca
125452at6656	Complete	AgamP4_2L:10116752-10117511	336.7	199	https://www.orthodb.org/v10?query=125452at6656	charged multivesicular body protein 5
125716at6656	Complete	AgamP4_2L:15423935-15425089	300.5	267	https://www.orthodb.org/v10?query=125716at6656	THO complex subunit 6 homolog
126074at6656	Complete	AgamP4_3R:8573929-8577509	279.5	268	https://www.orthodb.org/v10?query=126074at6656	WD repeat-containing protein 55 homolog
126225at6656	Complete	AgamP4_2L:38696586-38697535	171.7	85	https://www.orthodb.org/v10?query=126225at6656	chromatin modification-related protein MEAF6
126442at6656	Complete	AgamP4_2R:5292903-5296444	245.2	225	https://www.orthodb.org/v10?query=126442at6656	JNK1/MAPK8-associated membrane protein
126483at6656	Complete	AgamP4_3R:4021893-4022519	216.0	149	https://www.orthodb.org/v10?query=126483at6656	dynactin subunit 5
126733at6656	Complete	AgamP4_3R:51361618-51362426	231.4	148	https://www.orthodb.org/v10?query=126733at6656	PITH domain
127349at6656	Complete	AgamP4_2R:15979013-15980188	314.6	279	https://www.orthodb.org/v10?query=127349at6656	zinc finger protein 622
127511at6656	Complete	AgamP4_2R:2802450-2802953	324.3	159	https://www.orthodb.org/v10?query=127511at6656	actin-related protein 2/3 complex subunit 4
127602at6656	Missing
127649at6656	Complete	AgamP4_3L:4266606-4267583	291.9	200	https://www.orthodb.org/v10?query=127649at6656	exosome complex component RRP42
127661at6656	Complete	AgamP4_2R:11954044-11963394	206.1	211	https://www.orthodb.org/v10?query=127661at6656	39S ribosomal protein L44, mitochondrial
127775at6656	Duplicated	AgamP4_2R:49761465-49762037	200.3	141	https://www.orthodb.org/v10?query=127775at6656	39S ribosomal protein L43, mitochondrial
127775at6656	Duplicated	AgamP4_UNKN:33198511-33199083	202.3	141	https://www.orthodb.org/v10?query=127775at6656	39S ribosomal protein L43, mitochondrial
127998at6656	Complete	AgamP4_2L:24055296-24056108	319.4	205	https://www.orthodb.org/v10?query=127998at6656	60S ribosomal protein L7a
